,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State FIPS,County FIPS
51,CN0110300000000,1.0,103.0,"Morgan County, AL",10,58341.0,52165.0,6176.0,10.6,1.0,103.0
52,CN0110500000000,1.0,105.0,"Perry County, AL",10,3919.0,3272.0,647.0,16.5,1.0,105.0
53,CN0110700000000,1.0,107.0,"Pickens County, AL",10,7762.0,6760.0,1002.0,12.9,1.0,107.0
54,CN0110900000000,1.0,109.0,"Pike County, AL",10,15833.0,14353.0,1480.0,9.3,1.0,109.0
55,CN0111100000000,1.0,111.0,"Randolph County, AL",10,9784.0,8502.0,1282.0,13.1,1.0,111.0
56,CN0111300000000,1.0,113.0,"Russell County, AL",10,24032.0,21457.0,2575.0,10.7,1.0,113.0
57,CN0111500000000,1.0,115.0,"St. Clair County, AL",10,38625.0,34774.0,3851.0,10.0,1.0,115.0
58,CN0111700000000,1.0,117.0,"Shelby County, AL",10,103354.0,96154.0,7200.0,7.0,1.0,117.0
59,CN0111900000000,1.0,119.0,"Sumter County, AL",10,5824.0,5062.0,762.0,13.1,1.0,119.0
60,CN0112100000000,1.0,121.0,"Talladega County, AL",10,35397.0,30722.0,4675.0,13.2,1.0,121.0
61,CN0112300000000,1.0,123.0,"Tallapoosa County, AL",10,19238.0,16761.0,2477.0,12.9,1.0,123.0
62,CN0112500000000,1.0,125.0,"Tuscaloosa County, AL",10,94837.0,86208.0,8629.0,9.1,1.0,125.0
63,CN0112700000000,1.0,127.0,"Walker County, AL",10,27507.0,24076.0,3431.0,12.5,1.0,127.0
64,CN0112900000000,1.0,129.0,"Washington County, AL",10,7441.0,6404.0,1037.0,13.9,1.0,129.0
65,CN0113100000000,1.0,131.0,"Wilcox County, AL",10,3080.0,2286.0,794.0,25.8,1.0,131.0
66,CN0113300000000,1.0,133.0,"Winston County, AL",10,9951.0,8395.0,1556.0,15.6,1.0,133.0
67,CN0201300000000,2.0,13.0,"Aleutians East Borough, AK",10,2024.0,1908.0,116.0,5.7,2.0,13.0
68,CN0201600000000,2.0,16.0,"Aleutians West Census Area, AK",10,3942.0,3739.0,203.0,5.1,2.0,16.0
69,CN0202000000000,2.0,20.0,"Anchorage Borough/municipality, AK",10,157407.0,146867.0,10540.0,6.7,2.0,20.0
70,CN0205000000000,2.0,50.0,"Bethel Census Area, AK",10,7147.0,6085.0,1062.0,14.9,2.0,50.0
71,CN0206000000000,2.0,60.0,"Bristol Bay Borough, AK",10,504.0,454.0,50.0,9.9,2.0,60.0
72,CN0206800000000,2.0,68.0,"Denali Borough, AK",10,1010.0,887.0,123.0,12.2,2.0,68.0
73,CN0207000000000,2.0,70.0,"Dillingham Census Area, AK",10,2083.0,1869.0,214.0,10.3,2.0,70.0
74,CN0209000000000,2.0,90.0,"Fairbanks North Star Borough, AK",10,48131.0,44878.0,3253.0,6.8,2.0,90.0
75,CN0210000000000,2.0,100.0,"Haines Borough, AK",10,1147.0,1023.0,124.0,10.8,2.0,100.0
76,CN0210500000000,2.0,105.0,"Hoonah-Angoon Census Area, AK",10,1063.0,911.0,152.0,14.3,2.0,105.0
77,CN0211000000000,2.0,110.0,"Juneau Borough/city, AK",10,17843.0,16772.0,1071.0,6.0,2.0,110.0
78,CN0212200000000,2.0,122.0,"Kenai Peninsula Borough, AK",10,26932.0,24198.0,2734.0,10.2,2.0,122.0
79,CN0213000000000,2.0,130.0,"Ketchikan Gateway Borough, AK",10,7103.0,6471.0,632.0,8.9,2.0,130.0
80,CN0215000000000,2.0,150.0,"Kodiak Island Borough, AK",10,6450.0,5966.0,484.0,7.5,2.0,150.0
81,CN0215800000000,2.0,158.0,"Kusilvak Census Area, AK",10,2655.0,2105.0,550.0,20.7,2.0,158.0
82,CN0216400000000,2.0,164.0,"Lake and Peninsula Borough, AK",10,603.0,515.0,88.0,14.6,2.0,164.0
83,CN0217000000000,2.0,170.0,"Matanuska-Susitna Borough, AK",10,42210.0,38145.0,4065.0,9.6,2.0,170.0
84,CN0218000000000,2.0,180.0,"Nome Census Area, AK",10,4102.0,3579.0,523.0,12.7,2.0,180.0
85,CN0218500000000,2.0,185.0,"North Slope Borough, AK",10,3955.0,3632.0,323.0,8.2,2.0,185.0
86,CN0218800000000,2.0,188.0,"Northwest Arctic Borough, AK",10,2952.0,2549.0,403.0,13.7,2.0,188.0
87,CN0219500000000,2.0,195.0,"Petersburg Borough, AK",10,1840.0,1691.0,149.0,8.1,2.0,195.0
88,CN0219800000000,2.0,198.0,"Prince of Wales-Hyder Census Area, AK",10,2537.0,2266.0,271.0,10.7,2.0,198.0
89,CN0222000000000,2.0,220.0,"Sitka Borough/city, AK",10,4547.0,4255.0,292.0,6.4,2.0,220.0
90,CN0223000000000,2.0,230.0,"Skagway Municipality, AK",10,716.0,610.0,106.0,14.8,2.0,230.0
91,CN0224000000000,2.0,240.0,"Southeast Fairbanks Census Area, AK",10,3190.0,2804.0,386.0,12.1,2.0,240.0
92,CN0226100000000,2.0,261.0,"Valdez-Cordova Census Area, AK",10,4863.0,4399.0,464.0,9.5,2.0,261.0
93,CN0227500000000,2.0,275.0,"Wrangell Borough/city, AK",10,1025.0,941.0,84.0,8.2,2.0,275.0
94,CN0228200000000,2.0,282.0,"Yakutat Borough/city, AK",10,297.0,264.0,33.0,11.1,2.0,282.0
95,CN0229000000000,2.0,290.0,"Yukon-Koyukuk Census Area, AK",10,2564.0,2115.0,449.0,17.5,2.0,290.0
96,CN0400100000000,4.0,1.0,"Apache County, AZ",10,23119.0,19325.0,3794.0,16.4,4.0,1.0
97,CN0400300000000,4.0,3.0,"Cochise County, AZ",10,56251.0,50998.0,5253.0,9.3,4.0,3.0
98,CN0400500000000,4.0,5.0,"Coconino County, AZ",10,71859.0,64767.0,7092.0,9.9,4.0,5.0
99,CN0400700000000,4.0,7.0,"Gila County, AZ",10,21330.0,18660.0,2670.0,12.5,4.0,7.0
100,CN0400900000000,4.0,9.0,"Graham County, AZ",10,14372.0,12516.0,1856.0,12.9,4.0,9.0
101,CN0401100000000,4.0,11.0,"Greenlee County, AZ",10,3391.0,2836.0,555.0,16.4,4.0,11.0
102,CN0401200000000,4.0,12.0,"La Paz County, AZ",10,7761.0,6968.0,793.0,10.2,4.0,12.0
103,CN0401300000000,4.0,13.0,"Maricopa County, AZ",10,1893564.0,1713372.0,180192.0,9.5,4.0,13.0
104,CN0401500000000,4.0,15.0,"Mohave County, AZ",10,81600.0,71028.0,10572.0,13.0,4.0,15.0
105,CN0401700000000,4.0,17.0,"Navajo County, AZ",10,43305.0,36945.0,6360.0,14.7,4.0,17.0
106,CN0401900000000,4.0,19.0,"Pima County, AZ",10,472465.0,428255.0,44210.0,9.4,4.0,19.0
107,CN0402100000000,4.0,21.0,"Pinal County, AZ",10,151642.0,135395.0,16247.0,10.7,4.0,21.0
108,CN0402300000000,4.0,23.0,"Santa Cruz County, AZ",10,20597.0,17459.0,3138.0,15.2,4.0,23.0
109,CN0402500000000,4.0,25.0,"Yavapai County, AZ",10,95226.0,85062.0,10164.0,10.7,4.0,25.0
110,CN0402700000000,4.0,27.0,"Yuma County, AZ",10,91564.0,68565.0,22999.0,25.1,4.0,27.0
111,CN0500100000000,5.0,1.0,"Arkansas County, AR",10,11282.0,9267.0,2015.0,17.9,5.0,1.0
112,CN0500300000000,5.0,3.0,"Ashley County, AR",10,9907.0,8964.0,943.0,9.5,5.0,3.0
113,CN0500500000000,5.0,5.0,"Baxter County, AR",10,16617.0,15115.0,1502.0,9.0,5.0,5.0
114,CN0500700000000,5.0,7.0,"Benton County, AR",10,107203.0,100396.0,6807.0,6.3,5.0,7.0
115,CN0500900000000,5.0,9.0,"Boone County, AR",10,16524.0,15286.0,1238.0,7.5,5.0,9.0
116,CN0501100000000,5.0,11.0,"Bradley County, AR",10,5164.0,4646.0,518.0,10.0,5.0,11.0
117,CN0501300000000,5.0,13.0,"Calhoun County, AR",10,2705.0,2478.0,227.0,8.4,5.0,13.0
118,CN0501500000000,5.0,15.0,"Carroll County, AR",10,12616.0,11730.0,886.0,7.0,5.0,15.0
119,CN0501700000000,5.0,17.0,"Chicot County, AR",10,4275.0,3769.0,506.0,11.8,5.0,17.0
120,CN0501900000000,5.0,19.0,"Clark County, AR",10,10379.0,9543.0,836.0,8.1,5.0,19.0
121,CN0502100000000,5.0,21.0,"Clay County, AR",10,7473.0,6685.0,788.0,10.5,5.0,21.0
122,CN0502300000000,5.0,23.0,"Cleburne County, AR",10,10361.0,9507.0,854.0,8.2,5.0,23.0
123,CN0502500000000,5.0,25.0,"Cleveland County, AR",10,3889.0,3576.0,313.0,8.0,5.0,25.0
124,CN0502700000000,5.0,27.0,"Columbia County, AR",10,10529.0,9521.0,1008.0,9.6,5.0,27.0
125,CN0502900000000,5.0,29.0,"Conway County, AR",10,9035.0,8198.0,837.0,9.3,5.0,29.0
126,CN0503100000000,5.0,31.0,"Craighead County, AR",10,47816.0,44424.0,3392.0,7.1,5.0,31.0
127,CN0503300000000,5.0,33.0,"Crawford County, AR",10,28324.0,26099.0,2225.0,7.9,5.0,33.0
128,CN0503500000000,5.0,35.0,"Crittenden County, AR",10,22805.0,20514.0,2291.0,10.0,5.0,35.0
129,CN0503700000000,5.0,37.0,"Cross County, AR",10,8619.0,7934.0,685.0,7.9,5.0,37.0
130,CN0503900000000,5.0,39.0,"Dallas County, AR",10,3606.0,3193.0,413.0,11.5,5.0,39.0
131,CN0504100000000,5.0,41.0,"Desha County, AR",10,5901.0,5273.0,628.0,10.6,5.0,41.0
132,CN0504300000000,5.0,43.0,"Drew County, AR",10,8712.0,7813.0,899.0,10.3,5.0,43.0
133,CN0504500000000,5.0,45.0,"Faulkner County, AR",10,58742.0,54681.0,4061.0,6.9,5.0,45.0
134,CN0504700000000,5.0,47.0,"Franklin County, AR",10,7807.0,7229.0,578.0,7.4,5.0,47.0
135,CN0504900000000,5.0,49.0,"Fulton County, AR",10,5174.0,4786.0,388.0,7.5,5.0,49.0
136,CN0505100000000,5.0,51.0,"Garland County, AR",10,41559.0,38198.0,3361.0,8.1,5.0,51.0
137,CN0505300000000,5.0,53.0,"Grant County, AR",10,8572.0,7992.0,580.0,6.8,5.0,53.0
138,CN0505500000000,5.0,55.0,"Greene County, AR",10,19665.0,17835.0,1830.0,9.3,5.0,55.0
139,CN0505700000000,5.0,57.0,"Hempstead County, AR",10,10707.0,9758.0,949.0,8.9,5.0,57.0
140,CN0505900000000,5.0,59.0,"Hot Spring County, AR",10,14244.0,13074.0,1170.0,8.2,5.0,59.0
141,CN0506100000000,5.0,61.0,"Howard County, AR",10,6584.0,6097.0,487.0,7.4,5.0,61.0
142,CN0506300000000,5.0,63.0,"Independence County, AR",10,17064.0,15624.0,1440.0,8.4,5.0,63.0
143,CN0506500000000,5.0,65.0,"Izard County, AR",10,5139.0,4643.0,496.0,9.7,5.0,65.0
144,CN0506700000000,5.0,67.0,"Jackson County, AR",10,6726.0,5960.0,766.0,11.4,5.0,67.0
145,CN0506900000000,5.0,69.0,"Jefferson County, AR",10,33965.0,30560.0,3405.0,10.0,5.0,69.0
146,CN0507100000000,5.0,71.0,"Johnson County, AR",10,10987.0,10121.0,866.0,7.9,5.0,71.0
147,CN0507300000000,5.0,73.0,"Lafayette County, AR",10,3076.0,2789.0,287.0,9.3,5.0,73.0
148,CN0507500000000,5.0,75.0,"Lawrence County, AR",10,7443.0,6764.0,679.0,9.1,5.0,75.0
149,CN0507700000000,5.0,77.0,"Lee County, AR",10,3704.0,3401.0,303.0,8.2,5.0,77.0
150,CN0507900000000,5.0,79.0,"Lincoln County, AR",10,4699.0,4275.0,424.0,9.0,5.0,79.0
151,CN0508100000000,5.0,81.0,"Little River County, AR",10,6221.0,5760.0,461.0,7.4,5.0,81.0
152,CN0508300000000,5.0,83.0,"Logan County, AR",10,9808.0,9004.0,804.0,8.2,5.0,83.0
153,CN0508500000000,5.0,85.0,"Lonoke County, AR",10,33310.0,31159.0,2151.0,6.5,5.0,85.0
154,CN0508700000000,5.0,87.0,"Madison County, AR",10,7275.0,6783.0,492.0,6.8,5.0,87.0
155,CN0508900000000,5.0,89.0,"Marion County, AR",10,6714.0,6062.0,652.0,9.7,5.0,89.0
156,CN0509100000000,5.0,91.0,"Miller County, AR",10,20585.0,19441.0,1144.0,5.6,5.0,91.0
157,CN0509300000000,5.0,93.0,"Mississippi County, AR",10,20391.0,17971.0,2420.0,11.9,5.0,93.0
158,CN0509500000000,5.0,95.0,"Monroe County, AR",10,3415.0,3113.0,302.0,8.8,5.0,95.0
159,CN0509700000000,5.0,97.0,"Montgomery County, AR",10,3936.0,3608.0,328.0,8.3,5.0,97.0
160,CN0509900000000,5.0,99.0,"Nevada County, AR",10,4027.0,3642.0,385.0,9.6,5.0,99.0
161,CN0510100000000,5.0,101.0,"Newton County, AR",10,3793.0,3542.0,251.0,6.6,5.0,101.0
162,CN0510300000000,5.0,103.0,"Ouachita County, AR",10,11400.0,10364.0,1036.0,9.1,5.0,103.0
163,CN0510500000000,5.0,105.0,"Perry County, AR",10,4561.0,4171.0,390.0,8.6,5.0,105.0
164,CN0510700000000,5.0,107.0,"Phillips County, AR",10,8581.0,7712.0,869.0,10.1,5.0,107.0
165,CN0510900000000,5.0,109.0,"Pike County, AR",10,4906.0,4483.0,423.0,8.6,5.0,109.0
166,CN0511100000000,5.0,111.0,"Poinsett County, AR",10,10735.0,9775.0,960.0,8.9,5.0,111.0
167,CN0511300000000,5.0,113.0,"Polk County, AR",10,9024.0,8382.0,642.0,7.1,5.0,113.0
168,CN0511500000000,5.0,115.0,"Pope County, AR",10,30136.0,27884.0,2252.0,7.5,5.0,115.0
169,CN0511700000000,5.0,117.0,"Prairie County, AR",10,3968.0,3619.0,349.0,8.8,5.0,117.0
170,CN0511900000000,5.0,119.0,"Pulaski County, AR",10,189419.0,176209.0,13210.0,7.0,5.0,119.0
171,CN0512100000000,5.0,121.0,"Randolph County, AR",10,7254.0,6541.0,713.0,9.8,5.0,121.0
172,CN0512300000000,5.0,123.0,"St. Francis County, AR",10,9827.0,8822.0,1005.0,10.2,5.0,123.0
173,CN0512500000000,5.0,125.0,"Saline County, AR",10,53423.0,50022.0,3401.0,6.4,5.0,125.0
174,CN0512700000000,5.0,127.0,"Scott County, AR",10,4763.0,4442.0,321.0,6.7,5.0,127.0
175,CN0512900000000,5.0,129.0,"Searcy County, AR",10,3392.0,3093.0,299.0,8.8,5.0,129.0
176,CN0513100000000,5.0,131.0,"Sebastian County, AR",10,59551.0,54978.0,4573.0,7.7,5.0,131.0
177,CN0513300000000,5.0,133.0,"Sevier County, AR",10,7099.0,6625.0,474.0,6.7,5.0,133.0
178,CN0513500000000,5.0,135.0,"Sharp County, AR",10,6310.0,5716.0,594.0,9.4,5.0,135.0
179,CN0513700000000,5.0,137.0,"Stone County, AR",10,5524.0,5124.0,400.0,7.2,5.0,137.0
180,CN0513900000000,5.0,139.0,"Union County, AR",10,17234.0,15349.0,1885.0,10.9,5.0,139.0
181,CN0514100000000,5.0,141.0,"Van Buren County, AR",10,6476.0,5778.0,698.0,10.8,5.0,141.0
182,CN0514300000000,5.0,143.0,"Washington County, AR",10,102949.0,96543.0,6406.0,6.2,5.0,143.0
183,CN0514500000000,5.0,145.0,"White County, AR",10,36458.0,33576.0,2882.0,7.9,5.0,145.0
184,CN0514700000000,5.0,147.0,"Woodruff County, AR",10,3626.0,3264.0,362.0,10.0,5.0,147.0
185,CN0514900000000,5.0,149.0,"Yell County, AR",10,9735.0,8983.0,752.0,7.7,5.0,149.0
186,CN0600100000000,6.0,1.0,"Alameda County, CA",10,783073.0,696994.0,86079.0,11.0,6.0,1.0
187,CN0600300000000,6.0,3.0,"Alpine County, CA",10,542.0,472.0,70.0,12.9,6.0,3.0
188,CN0600500000000,6.0,5.0,"Amador County, CA",10,15523.0,13323.0,2200.0,14.2,6.0,5.0
189,CN0600700000000,6.0,7.0,"Butte County, CA",10,102711.0,88306.0,14405.0,14.0,6.0,7.0
190,CN0600900000000,6.0,9.0,"Calaveras County, CA",10,21043.0,17974.0,3069.0,14.6,6.0,9.0
191,CN0601100000000,6.0,11.0,"Colusa County, CA",10,11546.0,9116.0,2430.0,21.0,6.0,11.0
192,CN0601300000000,6.0,13.0,"Contra Costa County, CA",10,526003.0,467835.0,58168.0,11.1,6.0,13.0
193,CN0601500000000,6.0,15.0,"Del Norte County, CA",10,10945.0,9487.0,1458.0,13.3,6.0,15.0
194,CN0601700000000,6.0,17.0,"El Dorado County, CA",10,91231.0,79989.0,11242.0,12.3,6.0,17.0
195,CN0601900000000,6.0,19.0,"Fresno County, CA",10,440335.0,366144.0,74191.0,16.8,6.0,19.0
196,CN0602100000000,6.0,21.0,"Glenn County, CA",10,13238.0,11177.0,2061.0,15.6,6.0,21.0
197,CN0602300000000,6.0,23.0,"Humboldt County, CA",10,66102.0,59073.0,7029.0,10.6,6.0,23.0
198,CN0602500000000,6.0,25.0,"Imperial County, CA",10,78892.0,55969.0,22923.0,29.1,6.0,25.0
199,CN0602700000000,6.0,27.0,"Inyo County, CA",10,9762.0,8804.0,958.0,9.8,6.0,27.0
200,CN0602900000000,6.0,29.0,"Kern County, CA",10,372100.0,313294.0,58806.0,15.8,6.0,29.0
201,CN0603100000000,6.0,31.0,"Kings County, CA",10,59537.0,49846.0,9691.0,16.3,6.0,31.0
202,CN0603300000000,6.0,33.0,"Lake County, CA",10,29891.0,25338.0,4553.0,15.2,6.0,33.0
203,CN0603500000000,6.0,35.0,"Lassen County, CA",10,12117.0,10399.0,1718.0,14.2,6.0,35.0
204,CN0603700000000,6.0,37.0,"Los Angeles County, CA",10,4929934.0,4308639.0,621295.0,12.6,6.0,37.0
205,CN0603900000000,6.0,39.0,"Madera County, CA",10,61713.0,51357.0,10356.0,16.8,6.0,39.0
206,CN0604100000000,6.0,41.0,"Marin County, CA",10,133105.0,122547.0,10558.0,7.9,6.0,41.0
207,CN0604300000000,6.0,43.0,"Mariposa County, CA",10,8720.0,7580.0,1140.0,13.1,6.0,43.0
208,CN0604500000000,6.0,45.0,"Mendocino County, CA",10,41630.0,36765.0,4865.0,11.7,6.0,45.0
209,CN0604700000000,6.0,47.0,"Merced County, CA",10,113790.0,93169.0,20621.0,18.1,6.0,47.0
210,CN0604900000000,6.0,49.0,"Modoc County, CA",10,3821.0,3236.0,585.0,15.3,6.0,49.0
211,CN0605100000000,6.0,51.0,"Mono County, CA",10,8896.0,7983.0,913.0,10.3,6.0,51.0
212,CN0605300000000,6.0,53.0,"Monterey County, CA",10,216063.0,188281.0,27782.0,12.9,6.0,53.0
213,CN0605500000000,6.0,55.0,"Napa County, CA",10,70284.0,62976.0,7308.0,10.4,6.0,55.0
214,CN0605700000000,6.0,57.0,"Nevada County, CA",10,48956.0,43170.0,5786.0,11.8,6.0,57.0
215,CN0605900000000,6.0,59.0,"Orange County, CA",10,1538765.0,1387193.0,151572.0,9.9,6.0,59.0
216,CN0606100000000,6.0,61.0,"Placer County, CA",10,173501.0,153211.0,20290.0,11.7,6.0,61.0
217,CN0606300000000,6.0,63.0,"Plumas County, CA",10,9165.0,7477.0,1688.0,18.4,6.0,63.0
218,CN0606500000000,6.0,65.0,"Riverside County, CA",10,977780.0,841142.0,136638.0,14.0,6.0,65.0
219,CN0606700000000,6.0,67.0,"Sacramento County, CA",10,683972.0,596892.0,87080.0,12.7,6.0,67.0
220,CN0606900000000,6.0,69.0,"San Benito County, CA",10,27950.0,23687.0,4263.0,15.3,6.0,69.0
221,CN0607100000000,6.0,71.0,"San Bernardino County, CA",10,891465.0,769759.0,121706.0,13.7,6.0,71.0
222,CN0607300000000,6.0,73.0,"San Diego County, CA",10,1516642.0,1352021.0,164621.0,10.9,6.0,73.0
223,CN0607500000000,6.0,75.0,"San Francisco County/city, CA",10,486187.0,442615.0,43572.0,9.0,6.0,75.0
224,CN0607700000000,6.0,77.0,"San Joaquin County, CA",10,311956.0,259946.0,52010.0,16.7,6.0,77.0
225,CN0607900000000,6.0,79.0,"San Luis Obispo County, CA",10,133675.0,120187.0,13488.0,10.1,6.0,79.0
226,CN0608100000000,6.0,81.0,"San Mateo County, CA",10,393235.0,360099.0,33136.0,8.4,6.0,81.0
227,CN0608300000000,6.0,83.0,"Santa Barbara County, CA",10,212418.0,191639.0,20779.0,9.8,6.0,83.0
228,CN0608500000000,6.0,85.0,"Santa Clara County, CA",10,927405.0,829964.0,97441.0,10.5,6.0,85.0
229,CN0608700000000,6.0,87.0,"Santa Cruz County, CA",10,141881.0,122841.0,19040.0,13.4,6.0,87.0
230,CN0608900000000,6.0,89.0,"Shasta County, CA",10,78641.0,65322.0,13319.0,16.9,6.0,89.0
231,CN0609100000000,6.0,91.0,"Sierra County, CA",10,1613.0,1364.0,249.0,15.4,6.0,91.0
232,CN0609300000000,6.0,93.0,"Siskiyou County, CA",10,19662.0,16321.0,3341.0,17.0,6.0,93.0
233,CN0609500000000,6.0,95.0,"Solano County, CA",10,202590.0,176938.0,25652.0,12.7,6.0,95.0
234,CN0609700000000,6.0,97.0,"Sonoma County, CA",10,244733.0,218059.0,26674.0,10.9,6.0,97.0
235,CN0609900000000,6.0,99.0,"Stanislaus County, CA",10,243693.0,202141.0,41552.0,17.1,6.0,99.0
236,CN0610100000000,6.0,101.0,"Sutter County, CA",10,46051.0,37520.0,8531.0,18.5,6.0,101.0
237,CN0610300000000,6.0,103.0,"Tehama County, CA",10,25755.0,21750.0,4005.0,15.6,6.0,103.0
238,CN0610500000000,6.0,105.0,"Trinity County, CA",10,5432.0,4500.0,932.0,17.2,6.0,105.0
239,CN0610700000000,6.0,107.0,"Tulare County, CA",10,203376.0,168073.0,35303.0,17.4,6.0,107.0
240,CN0610900000000,6.0,109.0,"Tuolumne County, CA",10,22652.0,19169.0,3483.0,15.4,6.0,109.0
241,CN0611100000000,6.0,111.0,"Ventura County, CA",10,430454.0,383356.0,47098.0,10.9,6.0,111.0
242,CN0611300000000,6.0,113.0,"Yolo County, CA",10,102284.0,89818.0,12466.0,12.2,6.0,113.0
243,CN0611500000000,6.0,115.0,"Yuba County, CA",10,29117.0,23897.0,5220.0,17.9,6.0,115.0
244,CN0800100000000,8.0,1.0,"Adams County, CO",10,233205.0,208745.0,24460.0,10.5,8.0,1.0
245,CN0800300000000,8.0,3.0,"Alamosa County, CO",10,7670.0,6944.0,726.0,9.5,8.0,3.0
246,CN0800500000000,8.0,5.0,"Arapahoe County, CO",10,315337.0,286989.0,28348.0,9.0,8.0,5.0
247,CN0800700000000,8.0,7.0,"Archuleta County, CO",10,5763.0,5121.0,642.0,11.1,8.0,7.0
248,CN0800900000000,8.0,9.0,"Baca County, CO",10,2071.0,1964.0,107.0,5.2,8.0,9.0
249,CN0801100000000,8.0,11.0,"Bent County, CO",10,1997.0,1826.0,171.0,8.6,8.0,11.0
250,CN0801300000000,8.0,13.0,"Boulder County, CO",10,169414.0,156819.0,12595.0,7.4,8.0,13.0
251,CN0801400000000,8.0,14.0,"Broomfield County/city, CO",10,31369.0,28923.0,2446.0,7.8,8.0,14.0
252,CN0801500000000,8.0,15.0,"Chaffee County, CO",10,8230.0,7562.0,668.0,8.1,8.0,15.0
253,CN0801700000000,8.0,17.0,"Cheyenne County, CO",10,1040.0,994.0,46.0,4.4,8.0,17.0
254,CN0801900000000,8.0,19.0,"Clear Creek County, CO",10,5588.0,5118.0,470.0,8.4,8.0,19.0
255,CN0802100000000,8.0,21.0,"Conejos County, CO",10,3737.0,3362.0,375.0,10.0,8.0,21.0
256,CN0802300000000,8.0,23.0,"Costilla County, CO",10,1547.0,1375.0,172.0,11.1,8.0,23.0
257,CN0802500000000,8.0,25.0,"Crowley County, CO",10,1517.0,1370.0,147.0,9.7,8.0,25.0
258,CN0802700000000,8.0,27.0,"Custer County, CO",10,2067.0,1922.0,145.0,7.0,8.0,27.0
259,CN0802900000000,8.0,29.0,"Delta County, CO",10,14455.0,12839.0,1616.0,11.2,8.0,29.0
260,CN0803100000000,8.0,31.0,"Denver County/city, CO",10,345987.0,312949.0,33038.0,9.5,8.0,31.0
261,CN0803300000000,8.0,33.0,"Dolores County, CO",10,1002.0,816.0,186.0,18.6,8.0,33.0
262,CN0803500000000,8.0,35.0,"Douglas County, CO",10,156700.0,145183.0,11517.0,7.3,8.0,35.0
263,CN0803700000000,8.0,37.0,"Eagle County, CO",10,32291.0,29417.0,2874.0,8.9,8.0,37.0
264,CN0803900000000,8.0,39.0,"Elbert County, CO",10,12692.0,11616.0,1076.0,8.5,8.0,39.0
265,CN0804100000000,8.0,41.0,"El Paso County, CO",10,304875.0,275064.0,29811.0,9.8,8.0,41.0
266,CN0804300000000,8.0,43.0,"Fremont County, CO",10,15775.0,13842.0,1933.0,12.3,8.0,43.0
267,CN0804500000000,8.0,45.0,"Garfield County, CO",10,31232.0,27850.0,3382.0,10.8,8.0,45.0
268,CN0804700000000,8.0,47.0,"Gilpin County, CO",10,3311.0,3031.0,280.0,8.5,8.0,47.0
269,CN0804900000000,8.0,49.0,"Grand County, CO",10,8910.0,8089.0,821.0,9.2,8.0,49.0
270,CN0805100000000,8.0,51.0,"Gunnison County, CO",10,10032.0,9350.0,682.0,6.8,8.0,51.0
271,CN0805300000000,8.0,53.0,"Hinsdale County, CO",10,467.0,439.0,28.0,6.0,8.0,53.0
272,CN0805500000000,8.0,55.0,"Huerfano County, CO",10,2699.0,2305.0,394.0,14.6,8.0,55.0
273,CN0805700000000,8.0,57.0,"Jackson County, CO",10,915.0,830.0,85.0,9.3,8.0,57.0
274,CN0805900000000,8.0,59.0,"Jefferson County, CO",10,302737.0,276167.0,26570.0,8.8,8.0,59.0
275,CN0806100000000,8.0,61.0,"Kiowa County, CO",10,775.0,723.0,52.0,6.7,8.0,61.0
276,CN0806300000000,8.0,63.0,"Kit Carson County, CO",10,4360.0,4151.0,209.0,4.8,8.0,63.0
277,CN0806500000000,8.0,65.0,"Lake County, CO",10,4355.0,3854.0,501.0,11.5,8.0,65.0
278,CN0806700000000,8.0,67.0,"La Plata County, CO",10,29721.0,27483.0,2238.0,7.5,8.0,67.0
279,CN0806900000000,8.0,69.0,"Larimer County, CO",10,169177.0,155548.0,13629.0,8.1,8.0,69.0
280,CN0807100000000,8.0,71.0,"Las Animas County, CO",10,7168.0,6371.0,797.0,11.1,8.0,71.0
281,CN0807300000000,8.0,73.0,"Lincoln County, CO",10,2140.0,2005.0,135.0,6.3,8.0,73.0
282,CN0807500000000,8.0,75.0,"Logan County, CO",10,11197.0,10452.0,745.0,6.7,8.0,75.0
283,CN0807700000000,8.0,77.0,"Mesa County, CO",10,75778.0,67138.0,8640.0,11.4,8.0,77.0
284,CN0807900000000,8.0,79.0,"Mineral County, CO",10,413.0,383.0,30.0,7.3,8.0,79.0
285,CN0808100000000,8.0,81.0,"Moffat County, CO",10,8050.0,7208.0,842.0,10.5,8.0,81.0
286,CN0808300000000,8.0,83.0,"Montezuma County, CO",10,12999.0,11755.0,1244.0,9.6,8.0,83.0
287,CN0808500000000,8.0,85.0,"Montrose County, CO",10,20540.0,18187.0,2353.0,11.5,8.0,85.0
288,CN0808700000000,8.0,87.0,"Morgan County, CO",10,14361.0,13297.0,1064.0,7.4,8.0,87.0
289,CN0808900000000,8.0,89.0,"Otero County, CO",10,8451.0,7638.0,813.0,9.6,8.0,89.0
290,CN0809100000000,8.0,91.0,"Ouray County, CO",10,2144.0,1922.0,222.0,10.4,8.0,91.0
291,CN0809300000000,8.0,93.0,"Park County, CO",10,9590.0,8772.0,818.0,8.5,8.0,93.0
292,CN0809500000000,8.0,95.0,"Phillips County, CO",10,2183.0,2061.0,122.0,5.6,8.0,95.0
